Job #,Borough,House #,Street Name,Block,Lot,Bin #,Job Type,Community - Board,Curb Cut,Fully Permitted,Initial Cost,Proposed Zoning Sqft,Horizontal Enlrgmt,Vertical Enlrgmt,Enlargement SQ Footage,Zoning Dist1,Job Description
103604896,Manhattan,24,5 AVENUE,573,43,1009482,A2,102,,2004-03-16,40000.0,0,,,0,R6,"COMBINE APARTMENT 1210 &amp; 1211 AS PER PPN 3/97, ERECT MINOR INTERIOR PARTITIONS AND INSTALL NEW PLUMBING FIXTURES TO REPLACE EXISTING, NO CHANGE IN EGRESS OCCUPANCY OR USE."
103607081,Manhattan,25,CENTRAL PARK WEST,1115,7501,1076225,A2,107,,2004-04-29,61000.0,0,,,0,R10A,"Combination and renovation of apartments 24J and 24K.   Architectural, mechanical and plumbing work.  There is no change of use, egress or occupancy under this application."
103607704,Manhattan,500,PARK AVENUE,1294,37,1036084,A2,105,,2003-12-18,80000.0,0,,,0,,"APARTMENT RENOVATIONS TO APARTMENT 19A, MINOR PARTITIONS AND PLUMBING WORK. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
103615731,Manhattan,7,ESSEX STREET,297,27,1090482,A2,103,,2004-02-24,75000.0,0,,,0,R8,Minor interior partitions to apartment 8B and minor plumbing work. No change in use egress or occupancy.
301651905,Brooklyn,1235,BROADWAY,3283,5,3074940,A2,304,,2005-10-21,60000.0,0,,,0,,INTERIOR PARTITION CHANGE REPLACEMENT PL UMBING FIXTURES IN ALL APARTMEN S AND NEW GAS METERS ERECTION NEW BOILER  ROOM AND ISTALLATION OF NEW BOILER &amp; N W HOT WATER HEATER IN EACH APARTMENT NO CHANGE IN OCCUPANCY AND / OR EGRESS
103614091,Manhattan,572,GRAND STREET,321,1,1083419,A2,103,,2013-04-18,42000.0,0,,,0,R7-2,Interior Demolition of Non-Load Bearing Partitions and Removal of Plumbing fixtures at 1st and 2nd floor apartments indicated on drawings filed herewith. No change in Use Egress or Occupancy under this application.
301653716,Brooklyn,29,ORIENT AVENUE,2907,61,3070249,A2,301,,2003-12-16,50000.0,0,,,0,R6,"Filing for the renovation of apartment 3L as per plans.  No change in use, egress or occupancy."
301653725,Brooklyn,24,SKILLMAN AVENUE,2751,16,3322847,A2,301,,2003-12-16,50000.0,0,,,0,R6,"Filing for the renovation of apartment 3r as per plans.  No change in use, egress or occupancy."
301655947,Brooklyn,134,NORTH   10 STREET,2304,9,3061669,A2,301,,2004-01-29,50000.0,0,,,0,R6,"To remodel the existing kitchens and bathrooms in the existing apartment building. No change in use, occupancy and egress."
103622046,Manhattan,99,JANE STREET,642,7502,1085734,A2,102,,2004-06-10,60000.0,0,,,0,C1-6,"Interior renovation of existing Class A apartment (10A) on the 10th floor. No change to use, egress or occupancy."
103629049,Manhattan,783,ST NICHOLAS AVENUE,2064,29,1061544,A2,109,,2003-12-03,45000.0,0,,,0,R7-2,"RENOVATION OF KITCHEN AND BATHROOMS IN EXISTING APARTMENTS AT THE SECOND THROUGH FOURTH FLOORS, AS PER PLANS FILED HEREWITH.   NO CHANGE TO OCCUPANCY, USE OR EGRESS."
103633908,Manhattan,923,FIFTH AVENUE,1388,7501,1041534,A2,108,,2004-03-25,50000.0,0,,,0,R10,Relocate non bearing partitions. Combining two apartments 12 A&amp;B. Replace new plumbing fixtures on existing roughing. No change to use egress or occupancy under this application.
301664241,Brooklyn,683,BUSHWICK AVENUE,3205,10,3325435,A1,304,,2005-09-28,50000.0,0,,,0,C2-3,IN BASEMENT CREATE COMMUNITY FACILTY SPA CE FIRST FLOOR STREET LEVEL CON ERT EXIST CAR GARAGE INTO STORE AND BUIL D STORE IN EMPTY PORTION OF LOT BETWEEN MAIN BUILDING AND CAR GARAGE FIRST FLOOR  PROVIDE ONE 1 APARTMENT SECOND FLOOR P OVIDE ONE (1) APARTMENT THIRD FLOOR PROV IDE ONE APARTMENT
103636175,Manhattan,283,3 AVENUE,903,1,1082130,A2,106,,2004-08-17,58000.0,0,,,0,C2-8A,"Rebuild exterior walls  of fourth floor, install new roof and renovate two (2) fourth floor apartments - all new kitchens, bathrooms and finishes.  No change in use, egress or occupancy."
103636406,Manhattan,10,WEST   15 STREET,816,31,1078686,A2,105,,2004-03-04,70000.0,0,,,0,C6-2M,"Renovation of an existing apartment at the penthouse level.  General constructio and plumbing work to be performed as per plans filed herewith. There will be no change in use, egress or occupancy under this application."
301671135,Brooklyn,29,ORIENT AVENUE,2907,61,3070249,A2,301,,2004-01-08,50000.0,0,,,0,R6,"Filing for the renovation of apartment 3R as shown on drawings filed herewith. No change in use, egress or occupancy."
103677576,Manhattan,4,EAST   36 STREET,865,69,1017133,A1,105,,2004-02-20,40000.0,0,,,0,C5-3,CONVERSION OF SECOND FLOOR COMMERCIAL SP ACES TO TWO (2) CLASS 'A' APARTMENTS.
301674702,Brooklyn,8512,3 AVENUE,6033,45,3153079,A2,310,,2004-01-29,57000.0,0,,,0,C2-2,"RENOVATE SECOND FLOOR APARTMENT. PARTITION CHANGES,INSTALL CENTRAL A/C, NEW DECK ON ROOF OF FIRST FLOOR. NO CHANGE IN USE, OCCUPANCY OR MEANS OF EGRESS."
103638752,Manhattan,2109,BROADWAY,1165,7503,1030544,A2,107,,2004-07-22,75000.0,0,,,0,C4-6A,"Demolish and construct interior partitions, ceilings and flooring. Installation of new AC equipment and related ductwork and removal and installation of plumbing fixtures to combine adjoining apartments as shown on drawings filed herewith.  No change in use, egress or occupancy."
103638921,Manhattan,2,BEEKMAN PLACE,1361,12,1040078,A2,106,,2004-04-19,60000.0,0,,,0,R10,"Application filed to renovate existing apartment 5E, No change to Use, Egress or Occupancy."
103639467,Manhattan,15,WEST   53 STREET,1269,7501,1034537,A2,105,,2004-01-30,80000.0,0,,,0,C5-P,"Partition, plumbing, and mechanical changes to combine apartments as per plans. No change in use, egress or occupancy."
121944012,Manhattan,2109,BROADWAY,1165,7503,1030544,A2,107,,2014-06-16,70000.0,0,,,0,R8B,"HEREWITH FILING FOR RENOVATION OF EXISTING APARTMENT.  NO CHANGE TO USE,EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
103673785,Manhattan,2,5 AVENUE,551,1,1008850,A2,102,,2004-06-08,40000.0,0,,,0,R10,"Combination and renovation of two (2) apartments.  General construction and plumbing work to be performed as per plans filed herewith.  There will be no change in use, egress or occupancy under this application."
103675658,Manhattan,142,WEST   26 STREET,801,65,1015026,A2,104,,2004-02-13,70000.0,0,,,0,,"APARTMENT RENOVATION: PARTITIONS, CABINE TS. NEW BATHROOMS. REPLACE PLUM ING FIXTURES IN SAME LOCATION."
103676158,Manhattan,46,WEST   95 STREET,1208,52,1031694,A2,107,,2004-08-26,45000.0,0,,,0,R7-2,"Replacement of exterior doors and minor interior renovation of an existing penthouse apartment.  Architectural and structural work. There is no change of use, egress or occupancy under this application."
103678780,Manhattan,500,PARK AVENUE,1294,37,1036084,A2,105,,2004-03-10,65000.0,0,,,0,C5-3,"Interior renovation of apartment 30B to include minor demo and  construction of new partitions. Relocate stall shower, remove tub and add basin in master bathroom. Install new plumbing fixtures as shown on plans filed herewith. No change in use, occupancy or egress."
103682310,Manhattan,40,EAST   88 STREET,1499,51,1046921,A2,108,,2004-01-27,64000.0,0,,,0,R10,"Apartment 8F renovation - remove/install non-load bearing partitions; refinish existing wood floors; remove/replace existing plumbing fixtures in baths; relocate existing sink and dishwasher in kitchen. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
103686469,Manhattan,215,EAST   80 STREET,1526,7502,1085215,A2,108,,2004-04-27,50000.0,0,,,0,R8B,"FILING TO COMBINE APARTMENTS 11A &amp; 11B. NO CHANGE IN USE, OCCUPANCY OR EGRESS."
103690310,Manhattan,39,CARMINE STREET,586,37,1009908,A2,102,,2004-03-30,40000.0,0,,,0,R6,"Renovate Apartments #3B &amp; #4B on the 3rd Floor. No change in use, occupancy or egress."
301685674,Brooklyn,1977,52 STREET,5469,44,3129804,A2,312,,2004-02-17,65000.0,0,,,0,R5,RENOVATION OF EXISTING APARTMENTS REMOVE NON BEARING INTERIOR PART ITIONS INSTALL NEW NON-BEARING INTERIOR PARTITION AND CEILINGS INSTALL NEW PLUMB ING FIXTURES. NO CHANGE IN OCCUPANCY USE EGRESS OR BULK
301687976,Brooklyn,1340,HANCOCK STREET,3399,18,3078386,A1,304,,2004-03-17,60000.0,0,,,0,R6,CHANGE USE FROM 6 APARTMENTS TO 4-FAMILY DWELLING. NEW ENCLOSURE FOR BOILER AND STAIRS.
103686879,Manhattan,49,EAST   86 STREET,1498,20,1046850,A2,108,,2004-03-04,41000.0,0,,,0,C5-1,"Renovation and combination of two existing apartments, 7B and 7C. Architectural, plumbing and mechanical work. There  is to be no change of use, occupancy or egress under this application."
103687501,Manhattan,45,EAST   85 STREET,1497,28,1046832,A2,108,,2004-04-22,50000.0,0,,,0,R8B,"Remodel apartment 8A on the 8th floor. No change to use, egress, or occupancy."
103689947,Manhattan,1553,YORK AVENUE,1562,23,1050421,A2,108,,2004-03-11,42000.0,0,,,0,R10,"Combination of four studio apartments on the third floor into two one bedroom apartments. No change to use, occupancy group or egress."
103691186,Manhattan,132,WEST   82 STREET,1212,146,1032048,A2,107,,2005-01-04,50000.0,0,,,0,R8,RENOVATE EXISTING DWELLING ON BASEMENT OF EXISTING WALK UP APARTMENT BUILDING MINOR REPAIRS ON BASEMENT LEVEL   ALL AS PER PLANS FILED HEREWITH NO CHANGE IN USE EGRESS OR OCCUPANCY
301695547,Brooklyn,155,WORTMAN AVENUE,4369,1,3324014,A2,305,,2004-04-22,56000.0,0,,,0,,"MODIFICATION OF APARTMENTS FOR HANDICAPPED ACCESSIBILITY. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
301695556,Brooklyn,920,VERMONT STREET,4369,1,3324013,A2,305,,2004-04-22,56000.0,0,,,0,,"MODIFICATION OF APARTMENTS FOR HANDICAPPED ACCESSIBILITY.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
301695583,Brooklyn,82,DWIGHT STREET,557,1,3323704,A2,306,,2004-04-05,56000.0,0,,,0,,MODIFICATION OF APARTMENTS FOR HANDICAPP ED ACCESSIBLITY. CHANGE IN USE EGRESS OR OCCUPANCY
103701460,Manhattan,173,PERRY STREET,637,7505,1086051,A2,102,,2004-04-29,50000.0,0,,,0,C6-2,"Interior non-bearing partitions on the second floor for apartment build-out as shown on attached plans. There is no change in use,occupancy or egress. Filed in conjunction with NB #102332487."
103701905,Manhattan,2215,1 AVENUE,1684,1,1081096,A2,111,,2004-04-01,56000.0,0,,,0,,"MODIFICATION OF APARTMENTS FOR HANDICAPP ED ACCESSIBILITY. NO CHANGE IN SE, EGRESS OR OCCUPANCY."
103701914,Manhattan,335,EAST  112 STREET,1684,1,1081093,A2,111,,2004-04-01,56000.0,0,,,0,,"MODIFICATION OF APARTMENTS FOR HANDICAPP ED ACCESSIBILITY. NO CHANGE IN SE, EGRESS OR OCCUPANCY."
301696270,Brooklyn,75,GRAHAM AVENUE,3096,21,3071443,A2,301,,2004-11-10,70000.0,0,,,0,R6,Repair Damaged floor joists at 3rd floor.  Renovate existing apartments including laminate existing walls and replace fixtures with new on existing roughing.  New boilers at cellar.    NO CHANGE TO USE EGRESS OR OCCUPACY.
103692238,Manhattan,205,WEST END AVENUE,1179,7503,1070766,A2,107,,2004-05-05,85000.0,0,,,0,R8,"Combine apartments 19N and 20N as per TPPN 3/97. Modification of interior partitions and plumbing fixtures. No change in use, egress, or occupancy."
103692746,Manhattan,7,GRACIE SQUARE,1590,44,1051389,A2,108,,2004-03-23,40000.0,0,,,0,R10,"APARTMENT 5A, ERECT MINOR INTERIOR PARTITIONS INSTALL NEW PLUMBING FIXTURES, NEW FINISHES  AND NEW THRU-WALL UNITS, REPLACE WINDOWS.  NO CHANGE IN EGRESS OUCCUPANCY OR USE."
103693451,Manhattan,200,EAST   27 STREET,907,56,1019864,A2,106,,2004-07-07,80000.0,0,,,0,C2-8,"Renovation of an existing apartment. No change to use, egress or occupancy."
103695930,Manhattan,17,WEST   71 STREET,1124,21,1028617,A2,107,,2004-03-24,55000.0,0,,,0,R10A,"Renovation of an existing apartment to include partition changes and minor plumbing work.  No change to use, egress or occupancy under this applcation."
103696608,Manhattan,1000,PARK AVENUE,1496,34,1046822,A2,108,,2004-05-14,60000.0,0,,,0,R8,"Renovation of an existing apartment.  General construction work to be performed as per plans filed herewith.  There will be no change in use, egress or occupancy under this application."
103698278,Manhattan,130,FORT WASHINGTON AVENUE,2137,168,1063376,A1,112,,2005-01-03,85000.0,0,,,0,R8,First floor conversion of an existing residential Class 'A' apartment unit to a new doctor's office. Amended C/O to reflect conversion of an existing residential apartmetn to a new doctor's office. NO CHANGE IN EGRESS.
103698321,Manhattan,15,WEST   72 STREET,1125,24,1028636,A2,107,,2004-02-25,50000.0,0,,,0,R10A,"Application is filed to merge apartments 15J and 15K as per Department memo issued Feb, 24, 1969 P.184.  There is no change in use, egress, or occupancy."
103698660,Manhattan,382,CENTRAL PARK WEST,1833,7501,1074358,A2,107,,2004-03-05,40000.0,0,,,0,R7-2,"COMBINE APARTMENTS 9Y AND 19K, AS PER PPN 3/97 ERECT MINOR INTERIOR PARTITIONS, REPLACE PLUMBING FIXTURES. ENLARGE EXISTING THRU WALL A/C  OPENING .NO CHANGE IN EGRESS OCCUPANCY OR USE."
140544301,Manhattan,730,RIVERSIDE DRIVE,2097,14,1062447,A2,109,,2016-10-06,52000.0,0,,,0,R8,"PROPOSED INTERIOR RENOVATION TO APARTMENT 6D AT THE 6TH FLOOR, WITH PARTITION WORK, MINOR PLUMBING WORK, INSTALLING NEW 3-FIXTURE BATHROOM, NEW KITCHEN CABINETS, NEW KITCHEN AND BATHROOM TILES, NEW FLOOR OVER EXISTING THROUGHOUT AND AS PER PLANS.  NO CHANGE IN USE EGRESS, BULK OR OCCUPANCY."
301740310,Brooklyn,3152,BRIGHTON    6 STREET,8690,83,3245103,A3,313,,2004-05-12,60000.0,0,,,0,C1-2,"RECONSTRUCT FIRE DAMAGED APARTMENTS IN AN EXISTING RESIDENTIAL BUILDING. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
301741140,Brooklyn,361,GATES AVENUE,1807,83,3050860,A1,303,,2004-05-21,50000.0,0,,,0,R6,Split existing One family house into 2-Class 'A' Apartments and 1-Class 'A' Duplex. Duplex Unit is between 1st Floor and Basement. PLUMBING TO BE FILED UNDER SEPARATE APPLICATION.
103706795,Manhattan,54,WEST   76 STREET,1128,159,1028794,A1,107,,2005-06-28,45000.0,0,,Y,261,R8B,Remodel 4th floor rear apartment and add penthouse connected to same.
103709202,Manhattan,250,EAST   40 STREET,920,7501,1076162,A2,106,,2004-06-03,50000.0,0,,,0,C1-9,Filing herewith plans indicating combination of apartments 40C and 40B to include general construction and plumbing work. No change to use egress or occupancy.
103710021,Manhattan,112,EAST   10 STREET,465,13,1006769,A2,103,,2004-04-15,50000.0,0,,,0,R7-2,"Combination of apartment at third floor with existing duplex at 4th and 5th floor. Interior renovation of an existing apartment at 1st floor. Architectural and partition work. There is to be no change of use, occupancy or egress under this application."
103710101,Manhattan,215,WEST  139 STREET,2025,123,1060393,A2,110,,2004-09-30,73000.0,0,,,0,R7-2,"General Construction in association with apartment combination. Minor demolition, new construction, and modification to plumbing as shown on drawings submitted herewith. Remove one kitchen and cap lines. Minor joist replacement as needed. No change in use, egress, or occupancy."
103710566,Manhattan,510,EAST   84 STREET,1580,43,1051204,A2,108,,2007-07-23,60000.0,0,,,0,R8B,"Interior renovation and combination of 3 existing apartments: 5A, 5E, and 4E. Architectural, structural, plumbing, and mechanical work. There is to be no change of use, occupancy or egress under this application."
103714027,Manhattan,201,EAST   79 STREET,1525,1,1048509,A2,108,,2004-03-19,60000.0,0,,,0,C1-5,"It is proposed to renovate the existing apartment as shown on plans.  No change to use, egress or occupancy."
103714376,Manhattan,2,TUDOR CITY PLACE,1333,18,1038646,A2,106,,2004-09-24,42000.0,0,,,0,R10,"Apartment renovation to include demolition and construction of new paritions and finishes, modification to plumbing and ventilation as shown on plans filed herewith.  No change in use, egress or occupancy."
301749963,Brooklyn,1934,54 STREET,5495,46,3130983,A1,312,,2005-02-09,65000.0,0,,Y,876,R5,ADD THIRD FLOOR AND RENOVATE APARTMENTS ALONG WITH PLUMBING AND MECHANICAL WORK AS PER PLANS FILED.  OBTAIN AMENDED C OF O.
301749972,Brooklyn,1936,54 STREET,5495,47,3130984,A1,312,,2004-11-03,65000.0,0,,Y,865,R5,ADD THIRD FLOOR AND RENOVATE APARTMENTS ALONG WITH PLUMBING AND MECHANICAL WORK AS PER PLANS FILED.  OBTAIN AMENDED C. OF O.
301751085,Brooklyn,69,CENTRAL AVENUE,3164,7,3072057,A2,304,,2004-08-16,40000.0,0,,,0,,REMODEL APARTMENTS INCLUDING BATHROOMS K ITCHEN AND FLOOR REPAIR RESURFACE INTERIOR WALLS AND CEILING
103715687,Manhattan,81,IRVING PLACE,875,19,1017914,A2,106,,2004-03-11,40000.0,0,,,0,R8,"Schoenborn's Residence: Combine 2 apartments together namely 2A/B and 2H. Remove and install non-bearing wall partition and hung ceiling as shown. Cap and remove (1) range,(1)sink,(1)lav,(1)WC,(1)tub and associated piping. Install new (2)lav,(1)WC,(1) Tub as shown on the plans and riser filed herewith. No change in Use, Egress or Occupancy."
103717471,Manhattan,20,EAST   74 STREET,1388,56,1041515,A2,108,,2004-04-01,50000.0,0,,,0,C5-1,"Combination of existing class 'A' apartments.  No change of use, egress or occupancy under this application."
122736290,Manhattan,1,CENTRAL PARK SOUTH,1274,7504,1035253,A2,105,,2016-05-20,40000.0,0,,,0,R10H,"FILING APPLICATION FOR THE INTERIOR RENOVATION OF APARTMENT 802 ON THE 8TH FLOOR. NO CHANGE IN USE,EGRESS OR OCCUPANCY."
301754340,Brooklyn,401,8 AVENUE,1083,5,3025530,A2,306,,2004-07-15,56000.0,0,,,0,R6,"Renovation to existing apartment no. 55 @ 5th floor.  Removing and replacing minor non load bearing partitions and plumbing fixtures as per plans filed herewith.  No change in use, egress or occupancy."
301756507,Brooklyn,102,SUNNYSIDE AVENUE,3896,11,3086349,A1,305,,2005-04-19,80000.0,0,,,0,R4,REHABILITATE ENTIRE BUILDING TO CREATE T WO (2) CLASS A APARTMENTS WORK TO INCLUDE GENERAL CONSTRUCTION PLUMBING STRUCTURAL ETC OBTAIN NEW C.O
301756525,Brooklyn,350,CRESCENT STREET,4163,31,3093310,A1,305,,2005-04-18,80000.0,0,,,0,R5,"REHABILITATE ENTIRE BUILDING TO CREATE TWO (2) CLASS 'A' APARTMENTS. WORK TO INCLUDE GENERAL CONSTRUCITON. PLUMBING, STRUCTURAL, ETC.  OBTAIN NEW C.O."
103723035,Manhattan,2201,BROADWAY,1170,1,1030903,A2,107,,2004-12-09,85000.0,0,,,0,C4-6A,"Renovation of Apartment 11C to include demolition, drywall, carpentry, plumbing, electrical, finish and HVAC work. There will be no change to egress, use or occupancy."
301761724,Brooklyn,3100,FULTON STREET,3959,27,3088184,A1,305,,2005-04-18,80000.0,0,,,0,R5,REHABILITATE ENTIRE BUILDING TO CREATE T O (2) CLASS A APARTMENTS WORK T  INCLUDE GENERAL CONSTRUCTION PLUMBING S TRUCTURAL ETC OBTAIN NEW CO
301761733,Brooklyn,2781,ATLANTIC AVENUE,3946,40,3087762,A1,305,,2005-04-18,80000.0,0,,,0,C2-2,REHABILITATE ENTIRE BUILDING TO CREATE TWO (2) CLASS A APARTMENTS WORK TO INCLUDE GENERAL CONSTRUCTIONS PLUMBING STRUCTURAL ETC OBTAIN NEW CO
103737226,Manhattan,59,WEST   12 STREET,576,7502,1066992,A2,102,,2004-08-31,85000.0,0,,,0,R6,"Renovation of an existing Class 'A' apartment.  General construction and plumbing work to be performed as per plans filed herewith.  There will be no change in use, egress or occupancy under this application."
122747992,Manhattan,330,8TH AVENUE,776,4,1084996,A2,105,,2016-10-12,61000.0,0,,,0,C6-2A,"RENOVATE EXISTING APARTMENT: K'TTE AND BATHROOM, REPLACE WOOD FLOORING, REPLACE PLUMBING FIXTURES AS PER PLANS FILED.  NO CHANG EIN USE, EGRESS OR OCCUPANCY."
301764605,Brooklyn,150,EAST   19 STREET,5122,21,3117594,A1,314,,2004-08-16,50000.0,0,,,0,R7-1,DIVIDE APTS 5B (5TH FLR) AND 6B (6TH FLR) INTO TWO APTS EACH. INSTALL NEW KITCHEN AND BATHROOM IN EACH NEW APARTMENT. EXTEND FIRE ESCAPE AT 5TH AND 6TH FLRS FOR REQUIRED EGRESS.
301766765,Brooklyn,446,BEDFORD AVENUE,2146,19,3059668,A1,301,,2005-02-17,50000.0,0,Y,Y,1151,R6,"PORPOSED ALTERATION AND HORIZONTAL ENLARGEMENT TO FIRST FLOOR APARTMENT INCLUDING PARTIAL EXCAVATION OF CELLAR, AND UNDERPINING OF REQUIRED ADJACENT FOUNDATIONS. ALTERATION WILL INCLUDE DEMOLITION AND INSTALLATION OF BEARING AND NON-BEARING PARTITIONS, FIXTURES, FINISHES AND APPLIANCES AS SHOWN ON DWGS."
103749124,Manhattan,819,6 AVENUE,804,36,1015118,A2,105,,2004-06-07,60000.0,0,,,0,C6-4,"This application is being filed for renovation of apartment 4A as indicated on the plans submitted herewith. No change in use, egress or occupancy."
102291244,Manhattan,309,EAST   49 STREET,1342,7501,1039489,A2,106,,2001-06-19,71000.0,0,,,0,R8B,INTERIOR RENOVATION OF AN EXISTING DUPLE  X PENHOUSE APARTMENT PARTITION ORK PLUMBING AND MECHANICAL WORKS AS PER   PLANS FILED HEREWIITH NO CHANGE OF US OCCUPANCY OR EGRESS
103744165,Manhattan,876,PARK AVENUE,1392,40,1041830,A2,108,,2004-06-25,75000.0,0,,,0,R10,"RENOVATION TO APARTMENT 5S: KITCHEN, BATHROOM &amp; BEDROOM. NO CHANGE IN USE,EGRESS OR OCCUPANCY."
103747037,Manhattan,20,EAST    9 STREET,566,18,1009223,A2,102,,2004-05-05,55000.0,0,,,0,C1-7,"Combine two apartments. Demolition and construction of interior non-bearing partitions. No change to use, egress or occupancy."
321456349,Brooklyn,777,ST MARKS AVENUE,1221,18,3324476,A2,308,,2016-10-18,70000.0,0,,,0,R6,FILING FOR INTERIOR RENOVATION OF APARTMENT 1A WITH ASSOCIATED PLUMBING WORK AS PER PLANS SUBMITTED HEREWITH. NO CHANGE TO USE EGRESS OR OCCUPANCY.
